episode,timestep,reward
16002,320050,-6.9576
16004,320100,-6.0841
16007,320150,-8.2512
16009,320200,-6.2269
16012,320250,-7.4665
16014,320300,-6.226
16017,320350,-6.5603
16019,320400,-7.8349
16022,320450,-7.1488
16024,320500,-7.7967
16027,320550,-8.9781
16029,320600,-8.0602
16032,320650,-6.177
16034,320700,-5.7764
16037,320750,-7.4238
16039,320800,-10.0688
16042,320850,-8.6923
16044,320900,-13.1132
16047,320950,-6.6754
16049,321000,-7.0828
16052,321050,-6.556
16054,321100,-7.8456
16057,321150,-8.6733
16059,321200,-9.5363
16062,321250,-6.4566
16064,321300,-5.5286
16067,321350,-8.6135
16069,321400,-8.1404
16072,321450,-6.9727
16074,321500,-9.8384
16077,321550,-6.7426
16079,321600,-7.8483
16082,321650,-9.7823
16084,321700,-6.9545
16087,321750,-6.0944
16089,321800,-8.6316
16092,321850,-8.6337
16094,321900,-11.0898
16097,321950,-7.2253
16099,322000,-6.7979
16102,322050,-7.1161
16104,322100,-6.9012
16107,322150,-7.7891
16109,322200,-12.1709
16112,322250,-6.4358
16114,322300,-10.2017
16117,322350,-9.0442
16119,322400,-5.6237
16122,322450,-9.4264
16124,322500,-9.0612
16127,322550,-7.6536
16129,322600,-11.246
16132,322650,-7.971
16134,322700,-7.6144
16137,322750,-6.2618
16139,322800,-8.9283
16142,322850,-8.2234
16144,322900,-10.9648
16147,322950,-10.16
16149,323000,-9.6334
16152,323050,-9.0541
16154,323100,-8.6646
16157,323150,-9.6791
16159,323200,-9.195
16162,323250,-8.9974
16164,323300,-10.5055
16167,323350,-7.2396
16169,323400,-6.8717
16172,323450,-7.2824
16174,323500,-8.2631
16177,323550,-5.6122
16179,323600,-7.2961
16182,323650,-6.688
16184,323700,-7.8091
16187,323750,-8.0347
16189,323800,-6.5456
16192,323850,-5.7025
16194,323900,-9.2356
16197,323950,-6.9696
16199,324000,-7.9276
16202,324050,-8.5562
16204,324100,-9.6747
16207,324150,-6.6986
16209,324200,-6.7047
16212,324250,-7.6003
16214,324300,-9.6573
16217,324350,-8.8364
16219,324400,-7.4569
16222,324450,-7.2345
16224,324500,-7.0874
16227,324550,-7.1198
16229,324600,-7.4638
16232,324650,-7.925
16234,324700,-8.5637
16237,324750,-6.136
16239,324800,-12.7837
16242,324850,-6.5305
16244,324900,-8.8587
16247,324950,-6.3921
16249,325000,-9.5509
16252,325050,-8.2681
16254,325100,-7.9381
16257,325150,-7.6483
16259,325200,-7.7622
16262,325250,-7.9122
16264,325300,-6.2278
16267,325350,-11.5822
16269,325400,-6.2087
16272,325450,-8.751
16274,325500,-7.6575
16277,325550,-8.873
16279,325600,-9.7479
16282,325650,-6.7304
16284,325700,-7.4578
16287,325750,-7.4478
16289,325800,-9.0193
16292,325850,-6.4382
16294,325900,-6.2335
16297,325950,-9.7391
16299,326000,-10.9778
16302,326050,-5.9416
16304,326100,-7.6644
16307,326150,-7.6648
16309,326200,-7.1396
16312,326250,-7.7816
16314,326300,-11.7842
16317,326350,-7.283
16319,326400,-7.1481
16322,326450,-9.2355
16324,326500,-6.2336
16327,326550,-6.4362
16329,326600,-9.312
16332,326650,-9.3057
16334,326700,-6.5603
16337,326750,-8.4148
16339,326800,-6.7529
16342,326850,-6.7344
16344,326900,-9.0669
16347,326950,-6.3778
16349,327000,-7.6064
16352,327050,-8.1187
16354,327100,-7.2086
16357,327150,-7.6907
16359,327200,-6.1385
16362,327250,-6.1066
16364,327300,-7.9469
16367,327350,-5.2143
16369,327400,-7.7465
16372,327450,-7.0087
16374,327500,-5.9966
16377,327550,-6.8158
16379,327600,-10.6882
16382,327650,-7.1218
16384,327700,-6.9348
16387,327750,-8.7814
16389,327800,-6.6355
16392,327850,-8.1824
16394,327900,-8.5534
16397,327950,-9.9584
16399,328000,-6.1161
16402,328050,-6.7611
16404,328100,-9.3394
16407,328150,-8.0092
16409,328200,-7.0343
16412,328250,-6.5954
16414,328300,-9.1803
16417,328350,-8.0825
16419,328400,-6.0696
16422,328450,-8.2583
16424,328500,-9.591
16427,328550,-9.2616
16429,328600,-8.4829
16432,328650,-6.7374
16434,328700,-6.1441
16437,328750,-6.9169
16439,328800,-9.9978
16442,328850,-7.3375
16444,328900,-8.7986
16447,328950,-6.4408
16449,329000,-7.7493
16452,329050,-8.0587
16454,329100,-6.7337
16457,329150,-10.4218
16459,329200,-9.1737
16462,329250,-5.9873
16464,329300,-11.9641
16467,329350,-7.6079
16469,329400,-5.6965
16472,329450,-8.1456
16474,329500,-5.3434
16477,329550,-6.2259
16479,329600,-6.3367
16482,329650,-6.585
16484,329700,-7.8508
16487,329750,-11.8021
16489,329800,-9.0766
16492,329850,-9.094
16494,329900,-6.3919
16497,329950,-7.5883
16499,330000,-6.7814
16502,330050,-8.0882
16504,330100,-8.6152
16507,330150,-6.8431
16509,330200,-7.2232
16512,330250,-8.3825
16514,330300,-7.5833
16517,330350,-6.6173
16519,330400,-8.2327
16522,330450,-7.707
16524,330500,-6.5398
16527,330550,-8.4125
16529,330600,-8.7808
16532,330650,-7.5283
16534,330700,-7.6843
16537,330750,-6.3304
16539,330800,-9.9359
16542,330850,-7.0474
16544,330900,-8.5551
16547,330950,-8.6939
16549,331000,-9.7037
16552,331050,-7.5625
16554,331100,-7.4878
16557,331150,-5.9667
16559,331200,-9.2871
16562,331250,-10.1484
16564,331300,-5.2216
16567,331350,-8.3913
16569,331400,-6.58
16572,331450,-9.4585
16574,331500,-7.4224
16577,331550,-11.1558
16579,331600,-9.5715
16582,331650,-8.7618
16584,331700,-8.0827
16587,331750,-6.9982
16589,331800,-8.8918
16592,331850,-6.7514
16594,331900,-10.6541
16597,331950,-6.7298
16599,332000,-6.4863
16602,332050,-7.7584
16604,332100,-12.4052
16607,332150,-8.2799
16609,332200,-9.5046
16612,332250,-9.7585
16614,332300,-7.2368
16617,332350,-6.6102
16619,332400,-5.5158
16622,332450,-7.6969
16624,332500,-6.5894
16627,332550,-7.6732
16629,332600,-7.0078
16632,332650,-7.3617
16634,332700,-8.3472
16637,332750,-7.3014
16639,332800,-5.9975
16642,332850,-5.6523
16644,332900,-6.2754
16647,332950,-7.1349
16649,333000,-7.9316
16652,333050,-6.8758
16654,333100,-6.4265
16657,333150,-5.7611
16659,333200,-6.401
16662,333250,-7.1353
16664,333300,-7.281
16667,333350,-7.7201
16669,333400,-6.929
16672,333450,-7.5432
16674,333500,-6.7367
16677,333550,-6.1173
16679,333600,-5.2403
16682,333650,-6.5518
16684,333700,-5.1035
16687,333750,-8.0603
16689,333800,-5.9686
16692,333850,-7.5965
16694,333900,-8.9643
16697,333950,-7.9622
16699,334000,-8.9528
16702,334050,-8.3567
16704,334100,-8.7483
16707,334150,-6.3675
16709,334200,-7.3308
16712,334250,-9.011
16714,334300,-6.7494
16717,334350,-6.5838
16719,334400,-6.3927
16722,334450,-7.8597
16724,334500,-13.5452
16727,334550,-8.8021
16729,334600,-10.6391
16732,334650,-6.5175
16734,334700,-6.919
16737,334750,-6.3202
16739,334800,-10.8069
16742,334850,-7.2692
16744,334900,-8.1672
16747,334950,-7.7242
16749,335000,-10.5724
16752,335050,-6.3292
16754,335100,-9.4389
16757,335150,-7.0642
16759,335200,-10.889
16762,335250,-7.1379
16764,335300,-6.3464
16767,335350,-8.4096
16769,335400,-7.0215
16772,335450,-10.326
16774,335500,-7.4959
16777,335550,-7.8976
16779,335600,-6.5838
16782,335650,-7.5618
16784,335700,-8.9026
16787,335750,-6.5719
16789,335800,-6.792
16792,335850,-8.1257
16794,335900,-6.4853
16797,335950,-7.0635
16799,336000,-8.0785
16802,336050,-7.2393
16804,336100,-7.3551
16807,336150,-6.2113
16809,336200,-6.3356
16812,336250,-7.3839
16814,336300,-10.0472
16817,336350,-10.654
16819,336400,-10.3038
16822,336450,-6.1426
16824,336500,-7.3729
16827,336550,-5.9479
16829,336600,-5.705
16832,336650,-8.9677
16834,336700,-11.4296
16837,336750,-9.1041
16839,336800,-9.1574
16842,336850,-6.6965
16844,336900,-5.8639
16847,336950,-6.5696
16849,337000,-11.3838
16852,337050,-5.1447
16854,337100,-5.475
16857,337150,-8.6216
16859,337200,-7.2925
16862,337250,-10.8581
16864,337300,-8.0043
16867,337350,-9.387
16869,337400,-8.2602
16872,337450,-7.1995
16874,337500,-6.4435
16877,337550,-7.864
16879,337600,-6.9125
16882,337650,-7.222
16884,337700,-10.2557
16887,337750,-8.1523
16889,337800,-9.9173
16892,337850,-6.2613
16894,337900,-6.491
16897,337950,-6.0993
16899,338000,-6.6647
16902,338050,-8.4984
16904,338100,-10.4707
16907,338150,-7.029
16909,338200,-8.2087
16912,338250,-8.1865
16914,338300,-8.208
16917,338350,-6.0434
16919,338400,-8.6028
16922,338450,-8.8335
16924,338500,-8.9191
16927,338550,-6.8358
16929,338600,-8.9153
16932,338650,-7.836
16934,338700,-7.6332
16937,338750,-6.8888
16939,338800,-8.7185
16942,338850,-9.5565
16944,338900,-7.9853
16947,338950,-7.782
16949,339000,-6.9509
16952,339050,-6.0996
16954,339100,-6.6676
16957,339150,-7.4225
16959,339200,-6.6334
16962,339250,-9.3282
16964,339300,-6.5283
16967,339350,-8.7521
16969,339400,-10.2194
16972,339450,-8.3122
16974,339500,-9.9924
16977,339550,-7.5005
16979,339600,-6.6097
16982,339650,-7.7375
16984,339700,-9.6363
16987,339750,-9.7291
16989,339800,-6.955
16992,339850,-6.7783
16994,339900,-11.101
16997,339950,-6.4607
16999,340000,-6.3902
17002,340050,-7.8323
17004,340100,-7.7341
17007,340150,-8.0945
17009,340200,-6.9918
17012,340250,-7.0559
17014,340300,-7.2842
17017,340350,-8.0289
17019,340400,-7.8174
17022,340450,-7.6396
17024,340500,-8.9783
17027,340550,-5.7038
17029,340600,-7.5073
17032,340650,-9.05
17034,340700,-5.4734
17037,340750,-8.1272
17039,340800,-6.1408
17042,340850,-6.083
17044,340900,-8.4594
17047,340950,-7.2936
17049,341000,-6.3885
17052,341050,-9.9249
17054,341100,-7.4354
17057,341150,-7.5386
17059,341200,-7.1283
17062,341250,-9.3222
17064,341300,-7.2423
17067,341350,-7.5501
17069,341400,-8.8205
17072,341450,-7.2022
17074,341500,-7.8958
17077,341550,-7.9745
17079,341600,-9.9965
17082,341650,-7.3857
17084,341700,-4.9262
17087,341750,-7.3994
17089,341800,-9.1948
17092,341850,-6.802
17094,341900,-4.7766
17097,341950,-6.6259
17099,342000,-5.412
17102,342050,-6.298
17104,342100,-6.2418
17107,342150,-9.5926
17109,342200,-6.8959
17112,342250,-6.0886
17114,342300,-9.5688
17117,342350,-7.0489
17119,342400,-8.9444
17122,342450,-9.9863
17124,342500,-7.7503
17127,342550,-7.1458
17129,342600,-5.8367
17132,342650,-9.5583
17134,342700,-6.0747
17137,342750,-8.8631
17139,342800,-9.7553
17142,342850,-8.4184
17144,342900,-6.3636
17147,342950,-7.2247
17149,343000,-9.2076
17152,343050,-6.9284
17154,343100,-7.5557
17157,343150,-6.9695
17159,343200,-6.0076
17162,343250,-8.8636
17164,343300,-6.6415
17167,343350,-8.9894
17169,343400,-8.9528
17172,343450,-8.811
17174,343500,-8.2346
17177,343550,-9.1342
17179,343600,-5.643
17182,343650,-6.6898
17184,343700,-5.806
17187,343750,-8.8364
17189,343800,-11.0224
17192,343850,-7.9151
17194,343900,-6.9617
17197,343950,-8.4119
17199,344000,-7.7721
17202,344050,-6.1961
17204,344100,-6.7544
17207,344150,-7.9245
17209,344200,-8.0534
17212,344250,-8.061
17214,344300,-5.7905
17217,344350,-8.5019
17219,344400,-7.133
17222,344450,-7.8797
17224,344500,-9.8342
17227,344550,-5.9572
17229,344600,-6.8902
17232,344650,-9.9303
17234,344700,-9.5531
17237,344750,-9.4832
17239,344800,-8.8428
17242,344850,-8.2909
17244,344900,-8.1951
17247,344950,-7.6308
17249,345000,-7.5839
17252,345050,-7.7365
17254,345100,-6.54
17257,345150,-6.175
17259,345200,-5.3697
17262,345250,-8.7489
17264,345300,-6.2679
17267,345350,-6.6066
17269,345400,-5.886
17272,345450,-7.4824
17274,345500,-7.6674
17277,345550,-11.809
17279,345600,-8.3287
17282,345650,-6.6369
17284,345700,-10.0964
17287,345750,-6.8709
17289,345800,-6.2586
17292,345850,-7.8684
17294,345900,-5.8312
17297,345950,-6.2471
17299,346000,-6.3936
17302,346050,-11.0341
17304,346100,-8.7609
17307,346150,-8.003
17309,346200,-6.5605
17312,346250,-6.9674
17314,346300,-6.2605
17317,346350,-8.1994
17319,346400,-7.7079
17322,346450,-8.848
17324,346500,-7.2837
17327,346550,-6.8319
17329,346600,-6.5673
17332,346650,-10.1737
17334,346700,-6.7392
17337,346750,-7.2297
17339,346800,-5.6889
17342,346850,-9.0097
17344,346900,-7.2513
17347,346950,-8.5171
17349,347000,-9.8293
17352,347050,-7.6443
17354,347100,-5.344
17357,347150,-6.528
17359,347200,-9.0499
17362,347250,-8.2406
17364,347300,-5.516
17367,347350,-6.2162
17369,347400,-6.932
17372,347450,-7.5954
17374,347500,-8.881
17377,347550,-6.3639
17379,347600,-7.1112
17382,347650,-6.6081
17384,347700,-6.9982
17387,347750,-7.4469
17389,347800,-5.6049
17392,347850,-10.9011
17394,347900,-7.5097
17397,347950,-6.4206
17399,348000,-9.3975
17402,348050,-6.3736
17404,348100,-6.6793
17407,348150,-9.3597
17409,348200,-6.2638
17412,348250,-7.1912
17414,348300,-5.9141
17417,348350,-7.179
17419,348400,-7.7662
17422,348450,-10.0119
17424,348500,-10.9837
17427,348550,-6.0132
17429,348600,-7.8166
17432,348650,-8.2324
17434,348700,-7.6552
17437,348750,-6.6632
17439,348800,-6.6063
17442,348850,-8.9925
17444,348900,-5.8692
17447,348950,-9.1799
17449,349000,-5.6774
17452,349050,-7.4712
17454,349100,-6.4124
17457,349150,-6.9564
17459,349200,-8.761
17462,349250,-6.5521
17464,349300,-5.6148
17467,349350,-6.6
17469,349400,-5.8308
17472,349450,-6.4656
17474,349500,-5.7087
17477,349550,-8.353
17479,349600,-6.4057
17482,349650,-7.6041
17484,349700,-8.5275
17487,349750,-6.9318
17489,349800,-7.6638
17492,349850,-8.0526
17494,349900,-6.589
17497,349950,-7.6493
17499,350000,-6.9521
17502,350050,-6.2267
17504,350100,-7.1402
17507,350150,-7.7788
17509,350200,-7.4138
17512,350250,-8.7015
17514,350300,-5.9583
17517,350350,-8.2141
17519,350400,-8.531
17522,350450,-8.3124
17524,350500,-6.0843
17527,350550,-7.0008
17529,350600,-6.1626
17532,350650,-7.6375
17534,350700,-7.2134
17537,350750,-7.767
17539,350800,-8.4804
17542,350850,-7.3461
17544,350900,-10.2384
17547,350950,-7.9887
17549,351000,-7.4425
17552,351050,-7.132
17554,351100,-8.9601
17557,351150,-6.828
17559,351200,-7.1706
17562,351250,-7.5207
17564,351300,-6.9031
17567,351350,-6.646
17569,351400,-5.359
17572,351450,-8.7607
17574,351500,-7.975
17577,351550,-8.9403
17579,351600,-5.7034
17582,351650,-10.742
17584,351700,-9.1979
17587,351750,-7.1415
17589,351800,-7.4636
17592,351850,-7.8103
17594,351900,-7.9545
17597,351950,-7.8492
17599,352000,-7.4796
17602,352050,-8.0152
17604,352100,-7.2852
17607,352150,-7.8879
17609,352200,-8.0929
17612,352250,-8.0876
17614,352300,-10.2074
17617,352350,-8.5356
17619,352400,-7.6703
17622,352450,-7.252
17624,352500,-6.3129
17627,352550,-6.1068
17629,352600,-7.0999
17632,352650,-8.3937
17634,352700,-7.7964
17637,352750,-6.8131
17639,352800,-9.2923
17642,352850,-8.5726
17644,352900,-7.5233
17647,352950,-8.2855
17649,353000,-10.7367
17652,353050,-8.4542
17654,353100,-8.517
17657,353150,-6.9111
17659,353200,-8.0448
17662,353250,-10.9778
17664,353300,-8.2651
17667,353350,-6.9734
17669,353400,-8.4689
17672,353450,-7.3828
17674,353500,-6.8781
17677,353550,-7.6508
17679,353600,-6.8547
17682,353650,-6.7412
17684,353700,-9.3268
17687,353750,-10.5199
17689,353800,-8.6018
17692,353850,-7.8232
17694,353900,-7.1019
17697,353950,-7.6349
17699,354000,-7.4377
17702,354050,-7.2258
17704,354100,-7.4023
17707,354150,-7.0349
17709,354200,-5.7518
17712,354250,-8.7466
17714,354300,-9.9376
17717,354350,-8.537
17719,354400,-7.0495
17722,354450,-6.9673
17724,354500,-5.9473
17727,354550,-8.48
17729,354600,-6.2021
17732,354650,-8.1643
17734,354700,-6.9904
17737,354750,-7.6013
17739,354800,-5.3892
17742,354850,-9.5908
17744,354900,-9.6306
17747,354950,-7.9112
17749,355000,-9.3245
17752,355050,-8.8033
17754,355100,-6.9946
17757,355150,-8.9812
17759,355200,-8.8282
17762,355250,-8.1528
17764,355300,-5.1178
17767,355350,-10.6861
17769,355400,-6.3238
17772,355450,-5.4154
17774,355500,-6.5747
17777,355550,-7.1335
17779,355600,-9.8899
17782,355650,-9.3628
17784,355700,-9.2079
17787,355750,-6.9088
17789,355800,-9.5735
17792,355850,-7.5575
17794,355900,-7.6462
17797,355950,-5.9864
17799,356000,-5.7706
17802,356050,-7.5383
17804,356100,-5.9111
17807,356150,-8.1729
17809,356200,-6.1724
17812,356250,-7.3936
17814,356300,-6.5211
17817,356350,-8.2534
17819,356400,-8.4817
17822,356450,-6.6052
17824,356500,-11.1524
17827,356550,-8.8434
17829,356600,-5.2534
17832,356650,-8.4324
17834,356700,-6.5706
17837,356750,-7.2647
17839,356800,-7.5151
17842,356850,-9.0347
17844,356900,-8.6103
17847,356950,-10.4959
17849,357000,-8.2346
17852,357050,-8.7273
17854,357100,-5.8586
17857,357150,-9.2514
17859,357200,-8.7085
17862,357250,-8.2383
17864,357300,-6.3062
17867,357350,-7.0748
17869,357400,-6.8874
17872,357450,-8.0403
17874,357500,-6.7968
17877,357550,-6.8842
17879,357600,-7.6445
17882,357650,-9.9389
17884,357700,-8.4096
17887,357750,-8.6715
17889,357800,-10.5378
17892,357850,-7.6966
17894,357900,-8.3486
17897,357950,-7.2336
17899,358000,-5.7732
17902,358050,-7.8701
17904,358100,-7.1788
17907,358150,-6.3646
17909,358200,-9.278
17912,358250,-7.4686
17914,358300,-6.858
17917,358350,-6.4961
17919,358400,-6.8317
17922,358450,-8.3469
17924,358500,-8.621
17927,358550,-5.6238
17929,358600,-4.5822
17932,358650,-6.6911
17934,358700,-11.4272
17937,358750,-7.0664
17939,358800,-12.1446
17942,358850,-7.346
17944,358900,-5.4801
17947,358950,-6.5047
17949,359000,-9.6118
17952,359050,-7.0131
17954,359100,-6.8412
17957,359150,-8.3505
17959,359200,-6.2833
17962,359250,-8.1645
17964,359300,-7.8649
17967,359350,-7.0573
17969,359400,-11.1522
17972,359450,-6.1075
17974,359500,-6.0157
17977,359550,-8.6096
17979,359600,-6.7145
17982,359650,-6.8219
17984,359700,-8.5247
17987,359750,-7.9172
17989,359800,-8.8456
17992,359850,-10.4395
17994,359900,-9.2316
17997,359950,-6.5229
17999,360000,-5.6322
18002,360050,-10.8558
18004,360100,-10.1246
18007,360150,-9.2727
18009,360200,-7.2363
18012,360250,-8.7099
18014,360300,-6.313
18017,360350,-7.1595
18019,360400,-7.777
18022,360450,-8.1697
18024,360500,-8.8623
18027,360550,-8.0999
18029,360600,-6.5635
18032,360650,-5.5897
18034,360700,-9.0833
18037,360750,-7.499
18039,360800,-6.0168
18042,360850,-7.4606
18044,360900,-6.8872
18047,360950,-5.565
18049,361000,-11.1012
18052,361050,-7.8582
18054,361100,-6.0583
18057,361150,-8.4846
18059,361200,-5.3439
18062,361250,-7.0575
18064,361300,-6.9729
18067,361350,-6.2867
18069,361400,-8.5346
18072,361450,-8.6926
18074,361500,-8.7237
18077,361550,-6.6891
18079,361600,-6.3835
18082,361650,-8.5191
18084,361700,-6.3416
18087,361750,-7.9684
18089,361800,-6.0974
18092,361850,-6.1941
18094,361900,-6.5916
18097,361950,-8.0517
18099,362000,-7.5208
18102,362050,-6.8142
18104,362100,-9.6718
18107,362150,-6.8607
18109,362200,-6.541
18112,362250,-5.9462
18114,362300,-7.6712
18117,362350,-6.7445
18119,362400,-8.1405
18122,362450,-7.767
18124,362500,-9.7097
18127,362550,-8.5957
18129,362600,-6.4484
18132,362650,-6.5885
18134,362700,-7.3851
18137,362750,-8.1939
18139,362800,-9.087
18142,362850,-9.2265
18144,362900,-9.9456
18147,362950,-7.6608
18149,363000,-6.6202
18152,363050,-9.5028
18154,363100,-7.6733
18157,363150,-6.0657
18159,363200,-6.3774
18162,363250,-6.4908
18164,363300,-9.9138
18167,363350,-5.4496
18169,363400,-9.0679
18172,363450,-7.9199
18174,363500,-6.4084
18177,363550,-6.4909
18179,363600,-7.5477
18182,363650,-6.9601
18184,363700,-10.2539
18187,363750,-6.8829
18189,363800,-6.2513
18192,363850,-6.5112
18194,363900,-7.8014
18197,363950,-6.4024
18199,364000,-8.8793
18202,364050,-6.8488
18204,364100,-4.9325
18207,364150,-9.5274
18209,364200,-6.4798
18212,364250,-6.0025
18214,364300,-6.8839
18217,364350,-6.4615
18219,364400,-8.1349
18222,364450,-7.7887
18224,364500,-8.5077
18227,364550,-8.4364
18229,364600,-7.857
18232,364650,-8.7818
18234,364700,-6.0675
18237,364750,-8.5957
18239,364800,-5.6199
18242,364850,-10.2503
18244,364900,-10.9761
18247,364950,-7.2506
18249,365000,-8.085
18252,365050,-7.7365
18254,365100,-7.1912
18257,365150,-6.875
18259,365200,-7.4746
18262,365250,-9.9254
18264,365300,-5.5888
18267,365350,-6.9685
18269,365400,-4.5665
18272,365450,-6.313
18274,365500,-8.3095
18277,365550,-7.8715
18279,365600,-8.1964
18282,365650,-6.9699
18284,365700,-7.8018
18287,365750,-7.5299
18289,365800,-5.3791
18292,365850,-7.8372
18294,365900,-9.3531
18297,365950,-9.0293
18299,366000,-5.8665
18302,366050,-8.6656
18304,366100,-6.7215
18307,366150,-9.7448
18309,366200,-6.7241
18312,366250,-10.4369
18314,366300,-8.2312
18317,366350,-9.3791
18319,366400,-8.183
18322,366450,-9.2928
18324,366500,-6.9132
18327,366550,-6.9433
18329,366600,-10.7086
18332,366650,-5.293
18334,366700,-7.3118
18337,366750,-8.5375
18339,366800,-7.6477
18342,366850,-7.1826
18344,366900,-5.247
18347,366950,-8.8972
18349,367000,-6.9081
18352,367050,-7.8954
18354,367100,-8.8712
18357,367150,-6.995
18359,367200,-8.2399
18362,367250,-7.4404
18364,367300,-6.7506
18367,367350,-8.7839
18369,367400,-8.093
18372,367450,-7.2608
18374,367500,-8.1586
18377,367550,-8.2433
18379,367600,-6.8431
18382,367650,-7.5274
18384,367700,-6.1439
18387,367750,-8.9015
18389,367800,-6.4219
18392,367850,-10.0122
18394,367900,-6.1248
18397,367950,-6.5644
18399,368000,-7.4867
18402,368050,-7.6346
18404,368100,-7.5363
18407,368150,-8.4901
18409,368200,-9.3199
18412,368250,-7.2019
18414,368300,-7.7135
18417,368350,-7.9442
18419,368400,-6.8587
18422,368450,-9.8941
18424,368500,-8.0345
18427,368550,-6.6611
18429,368600,-6.8817
18432,368650,-5.9813
18434,368700,-6.435
18437,368750,-7.0658
18439,368800,-7.1316
18442,368850,-9.8307
18444,368900,-5.7772
18447,368950,-7.7061
18449,369000,-7.7105
18452,369050,-6.5713
18454,369100,-5.7689
18457,369150,-6.4981
18459,369200,-6.9968
18462,369250,-8.8378
18464,369300,-6.4773
18467,369350,-7.2682
18469,369400,-6.3883
18472,369450,-7.737
18474,369500,-9.9307
18477,369550,-9.3698
18479,369600,-6.3905
18482,369650,-8.0203
18484,369700,-7.5216
18487,369750,-7.9999
18489,369800,-7.9718
18492,369850,-7.1516
18494,369900,-6.2045
18497,369950,-7.7449
18499,370000,-7.102
18502,370050,-7.9633
18504,370100,-7.0468
18507,370150,-5.569
18509,370200,-7.7165
18512,370250,-7.3676
18514,370300,-7.3685
18517,370350,-5.9528
18519,370400,-9.2001
18522,370450,-7.0281
18524,370500,-5.6379
18527,370550,-7.6361
18529,370600,-8.0503
18532,370650,-6.0326
18534,370700,-6.0955
18537,370750,-8.5923
18539,370800,-7.4825
18542,370850,-9.0019
18544,370900,-6.5072
18547,370950,-7.3727
18549,371000,-9.0577
18552,371050,-10.4512
18554,371100,-8.8382
18557,371150,-7.892
18559,371200,-6.4155
18562,371250,-7.3142
18564,371300,-6.4445
18567,371350,-8.1508
18569,371400,-6.5413
18572,371450,-6.297
18574,371500,-7.5045
18577,371550,-10.75
18579,371600,-7.5448
18582,371650,-9.3059
18584,371700,-6.8862
18587,371750,-9.1662
18589,371800,-7.5273
18592,371850,-7.3134
18594,371900,-5.8197
18597,371950,-7.8152
18599,372000,-6.4772
18602,372050,-7.2578
18604,372100,-10.0983
18607,372150,-7.401
18609,372200,-9.133
18612,372250,-10.6058
18614,372300,-6.3545
18617,372350,-8.7149
18619,372400,-7.2789
18622,372450,-9.7453
18624,372500,-6.7342
18627,372550,-7.4293
18629,372600,-9.2931
18632,372650,-6.2232
18634,372700,-7.3746
18637,372750,-7.7003
18639,372800,-8.6636
18642,372850,-6.9065
18644,372900,-6.2507
18647,372950,-5.5815
18649,373000,-5.1754
18652,373050,-7.7084
18654,373100,-9.2803
18657,373150,-5.5744
18659,373200,-7.062
18662,373250,-9.0788
18664,373300,-8.2105
18667,373350,-6.23
18669,373400,-7.9359
18672,373450,-7.0517
18674,373500,-8.4762
18677,373550,-5.7725
18679,373600,-8.7926
18682,373650,-6.5313
18684,373700,-7.2328
18687,373750,-7.2797
18689,373800,-7.8643
18692,373850,-10.1607
18694,373900,-6.0505
18697,373950,-8.7741
18699,374000,-8.0219
18702,374050,-7.7327
18704,374100,-6.9162
18707,374150,-5.9647
18709,374200,-7.8666
18712,374250,-8.3577
18714,374300,-9.3804
18717,374350,-7.0124
18719,374400,-9.3886
18722,374450,-6.8542
18724,374500,-6.1365
18727,374550,-6.2184
18729,374600,-11.746
18732,374650,-8.0022
18734,374700,-6.0839
18737,374750,-7.8887
18739,374800,-8.2928
18742,374850,-7.5255
18744,374900,-6.2832
18747,374950,-9.8945
18749,375000,-6.5369
18752,375050,-8.4706
18754,375100,-8.0669
18757,375150,-7.2575
18759,375200,-6.9777
18762,375250,-6.2629
18764,375300,-6.7608
18767,375350,-6.3317
18769,375400,-5.9933
18772,375450,-6.8482
18774,375500,-6.986
18777,375550,-6.3895
18779,375600,-7.9006
18782,375650,-9.2366
18784,375700,-8.2002
18787,375750,-7.556
18789,375800,-6.1203
18792,375850,-8.2048
18794,375900,-9.528
18797,375950,-5.2973
18799,376000,-8.9623
18802,376050,-9.2954
18804,376100,-8.7379
18807,376150,-7.4582
18809,376200,-6.0776
18812,376250,-8.8247
18814,376300,-10.1202
18817,376350,-7.9388
18819,376400,-7.0431
18822,376450,-7.6302
18824,376500,-8.9485
18827,376550,-6.2827
18829,376600,-7.0635
18832,376650,-7.6878
18834,376700,-9.4959
18837,376750,-8.4563
18839,376800,-6.6913
18842,376850,-9.8269
18844,376900,-9.9399
18847,376950,-7.1779
18849,377000,-8.6593
18852,377050,-8.6755
18854,377100,-9.3633
18857,377150,-7.6635
18859,377200,-7.3624
18862,377250,-6.076
18864,377300,-9.8706
18867,377350,-8.0002
18869,377400,-9.1042
18872,377450,-6.7537
18874,377500,-6.0106
18877,377550,-7.9465
18879,377600,-6.7971
18882,377650,-6.511
18884,377700,-7.7639
18887,377750,-6.5694
18889,377800,-9.1465
18892,377850,-6.7992
18894,377900,-6.6437
18897,377950,-8.4959
18899,378000,-10.3609
18902,378050,-5.8062
18904,378100,-6.1636
18907,378150,-7.685
18909,378200,-6.4816
18912,378250,-8.6167
18914,378300,-7.5792
18917,378350,-7.2728
18919,378400,-6.5517
18922,378450,-8.9867
18924,378500,-7.1529
18927,378550,-8.4264
18929,378600,-6.2482
18932,378650,-8.7083
18934,378700,-9.6604
18937,378750,-7.7545
